,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
25 Oct 2021,0.0182,0.1010,2.9683,0.2304,5.5297,112.9168,2.3703,3.4561,0.2632
26 Oct 2021,0.0182,0.1010,2.9729,0.2317,5.5283,112.8971,2.3565,3.4548,0.2632
27 Oct 2021,0.0182,0.1011,2.9605,0.2345,5.5313,112.9985,2.4015,3.4592,0.2634
28 Oct 2021,0.0182,0.1011,2.9753,0.2398,5.5454,112.9243,2.4077,3.4646,0.2632
29 Oct 2021,0.0182,0.1010,2.9724,0.2407,5.5269,112.7201,2.4167,3.4543,0.2628
1 Nov 2021,0.0182,0.1007,2.9742,0.2411,5.5341,112.8865,2.4273,3.4590,0.2631
2 Nov 2021,0.0182,0.1011,2.9697,0.2379,5.5437,112.8835,2.4323,3.4651,0.2631
3 Nov 2021,0.0183,0.1012,2.9616,0.2378,5.5731,113.0196,2.4496,3.4823,0.2635
5 Nov 2021,0.0183,0.1013,2.9444,0.2381,5.5918,113.1557,2.4424,3.4892,0.2639
8 Nov 2021,0.0183,0.1012,2.9658,0.2380,5.6150,113.1135,2.4355,3.5081,0.2640
9 Nov 2021,0.0183,0.1010,2.9689,0.2365,5.6056,112.9774,2.4184,3.5030,0.2635
10 Nov 2021,0.0183,0.1010,2.9521,0.2359,5.5824,113.0090,2.4046,3.4889,0.2636
11 Nov 2021,0.0184,0.1014,2.9274,0.2358,5.5895,113.4130,2.3943,3.4935,0.2643
12 Nov 2021,0.0184,0.1014,2.9238,0.2354,5.5905,113.2979,2.3648,3.4940,0.2641
15 Nov 2021,0.0184,0.1014,2.9397,0.2352,5.5927,113.2707,2.3642,3.4949,0.2640
16 Nov 2021,0.0184,0.1015,2.9270,0.2352,5.5992,113.3313,2.3653,3.4995,0.2642
17 Nov 2021,0.0184,0.1017,2.9282,0.2370,5.6149,113.6036,2.3710,3.5085,0.2648
18 Nov 2021,0.0184,0.1018,2.9387,0.2371,5.6258,113.6760,2.3920,3.5160,0.2650
19 Nov 2021,0.0184,0.1018,2.9307,0.2372,5.6248,113.6927,2.3811,3.5159,0.2652
22 Nov 2021,0.0184,0.1019,2.9257,0.2372,5.6134,113.8424,2.3761,3.5084,0.2654
23 Nov 2021,0.0185,0.1022,2.9059,0.2370,5.6339,114.1208,2.3818,3.5209,0.2660
24 Nov 2021,0.0186,0.1026,2.9100,0.2379,5.6548,114.6108,2.3920,3.5343,0.2671
25 Nov 2021,0.0186,0.1029,2.8977,0.2379,5.6702,114.9920,2.4000,3.5439,0.2680
26 Nov 2021,0.0187,0.1033,2.8938,0.2383,5.6641,115.4213,2.3955,3.5398,0.2690
29 Nov 2021,0.0187,0.1033,2.8936,0.2378,5.6446,115.3804,2.3946,3.5280,0.2689
30 Nov 2021,0.0185,0.1026,2.8663,0.2362,5.6036,114.5774,2.3780,3.5022,0.2671
1 Dec 2021,0.0185,0.1027,2.8803,0.2361,5.6189,114.7135,2.4032,3.5117,0.2674
2 Dec 2021,0.0186,0.1029,2.8813,0.2379,5.6381,115.0402,2.3876,3.5237,0.2681
3 Dec 2021,0.0185,0.1030,2.8651,0.2380,5.6297,115.1218,2.3893,3.5186,0.2683
6 Dec 2021,0.0183,0.1029,2.8536,0.2381,5.6071,115.1553,2.3898,3.5046,0.2685
7 Dec 2021,0.0183,0.1029,2.8611,0.2387,5.6016,115.1009,2.3887,3.5009,0.2683
8 Dec 2021,0.0184,0.1029,2.8646,0.2385,5.5962,115.0192,2.3736,3.4975,0.2681
9 Dec 2021,0.0183,0.1026,2.8700,0.2379,5.5796,114.7407,2.3680,3.4875,0.2674
10 Dec 2021,0.0183,0.1025,2.8554,0.2379,5.5563,114.7135,2.3674,3.4726,0.2674
13 Dec 2021,0.0184,0.1029,2.8606,0.2383,5.5761,114.9103,2.3647,3.4850,0.2681
14 Dec 2021,0.0184,0.1030,2.8580,0.2388,5.5761,115.1825,2.3703,3.4852,0.2688
15 Dec 2021,0.0184,0.1029,2.8541,0.2386,5.5567,115.0736,2.3681,3.4730,0.2682
16 Dec 2021,0.0183,0.1025,2.8673,0.2377,5.5310,114.6381,2.3591,3.4579,0.2672
17 Dec 2021,0.0183,0.1026,2.8578,0.2379,5.5360,114.7407,2.3613,3.4600,0.2674
20 Dec 2021,0.0184,0.1024,2.8345,0.2384,5.5683,114.9585,2.3658,3.4800,0.2680
21 Dec 2021,0.0183,0.1024,2.8372,0.2377,5.5654,114.5261,2.3628,3.4783,0.2669
22 Dec 2021,0.0183,0.1025,2.8477,0.2380,5.5727,114.6590,2.3531,3.4821,0.2673
23 Dec 2021,0.0183,0.1023,2.8683,0.2375,5.5835,114.3868,2.3475,3.4895,0.2666
24 Dec 2021,0.0183,0.1020,2.8584,0.2368,5.5809,114.0602,2.3408,3.4879,0.2659
27 Dec 2021,0.0183,0.1019,2.8433,0.2363,5.5771,113.8424,2.3363,3.4856,0.2654
28 Dec 2021,0.0183,0.1018,2.8456,0.2363,5.5944,113.8152,2.3358,3.4967,0.2653
29 Dec 2021,0.0183,0.1018,2.8411,0.2362,5.5913,113.7879,2.3352,3.4944,0.2652
30 Dec 2021,0.0183,0.1017,2.8465,0.2359,5.6078,113.6518,2.3324,3.5049,0.2649
31 Dec 2021,0.0182,0.1014,2.8450,0.2353,5.6169,113.3252,2.3580,3.5104,0.2642
3 Jan 2022,0.0182,0.1017,2.8534,0.2357,5.6099,113.5429,2.3618,3.5068,0.2647
4 Jan 2022,0.0184,0.1018,2.8401,0.2364,5.6159,113.8968,2.3672,3.5101,0.2655
5 Jan 2022,0.0184,0.1020,2.8522,0.2369,5.6397,114.1146,2.3697,3.5248,0.2660
6 Jan 2022,0.0185,0.1025,2.8391,0.2380,5.6550,114.6318,2.3791,3.5345,0.2672
7 Jan 2022,0.0185,0.1024,2.8401,0.2377,5.6595,114.5229,2.3809,3.5371,0.2669
10 Jan 2022,0.0185,0.1022,2.8437,0.2374,5.6671,114.3596,2.3775,3.5419,0.2666
11 Jan 2022,0.0185,0.1020,2.8384,0.2369,5.6741,114.1146,2.3710,3.5465,0.2661
12 Jan 2022,0.0184,0.1018,2.8361,0.2364,5.6568,113.8696,2.3733,3.5347,0.2654
13 Jan 2022,0.0184,0.1015,2.8683,0.2358,5.6417,113.5702,2.3631,3.5260,0.2649
14 Jan 2022,0.0184,0.1016,2.8634,0.2359,5.6267,113.6246,2.3676,3.5161,0.2652
17 Jan 2022,0.0184,0.1016,2.8496,0.2363,5.6300,113.8393,2.3768,3.5190,0.2654
19 Jan 2022,0.0185,0.1021,2.8452,0.2370,5.6270,114.1690,2.3796,3.5167,0.2661
20 Jan 2022,0.0185,0.1019,2.8354,0.2366,5.6254,113.9785,2.3763,3.5158,0.2657
21 Jan 2022,0.0185,0.1019,2.8115,0.2365,5.6222,113.9241,2.3745,3.5139,0.2655
24 Jan 2022,0.0184,0.1021,2.8066,0.2367,5.6070,114.0329,2.3774,3.5051,0.2658
25 Jan 2022,0.0185,0.1020,2.7931,0.2366,5.5965,113.9785,2.3689,3.5005,0.2657
26 Jan 2022,0.0185,0.1021,2.8013,0.2368,5.5908,114.0874,2.3678,3.5024,0.2659
27 Jan 2022,0.0185,0.1023,2.7770,0.2372,5.5841,114.2779,2.3453,3.4905,0.2664
28 Jan 2022,0.0185,0.1023,2.7504,0.2370,5.5898,114.1690,2.3722,3.4935,0.2661
31 Jan 2022,0.0185,0.1021,2.7518,0.2364,5.5992,113.8968,2.3672,3.4995,0.2655
3 Feb 2022,0.0185,0.1020,2.7756,0.2363,5.5866,113.8486,2.3815,3.4917,0.2656
4 Feb 2022,0.0184,0.1018,2.7752,0.2360,5.5879,113.7063,2.3930,3.4939,0.2650
7 Feb 2022,0.0185,0.1018,2.7742,0.2364,5.5982,113.8665,2.3978,3.4995,0.2654
8 Feb 2022,0.0184,0.1020,2.7784,0.2365,5.5977,113.9241,2.3997,3.4986,0.2655
9 Feb 2022,0.0184,0.1020,2.7857,0.2364,5.5902,113.8968,2.3915,3.4939,0.2655
10 Feb 2022,0.0184,0.1019,2.7963,0.2364,5.5745,113.8696,2.3923,3.4858,0.2654
11 Feb 2022,0.0185,0.1020,2.7851,0.2366,5.5600,113.9921,2.3970,3.4751,0.2657
14 Feb 2022,0.0184,0.1019,2.7639,0.2369,5.5431,114.1010,2.3883,3.4661,0.2661
15 Feb 2022,0.0184,0.1020,2.7789,0.2365,5.5451,113.9104,2.3641,3.4663,0.2655
16 Feb 2022,0.0184,0.1020,2.7841,0.2364,5.5787,113.8832,2.3636,3.4868,0.2655
17 Feb 2022,0.0184,0.1020,2.8023,0.2365,5.5724,113.9241,2.3644,3.4829,0.2656
18 Feb 2022,0.0183,0.1020,2.8133,0.2364,5.5971,113.8999,2.3793,3.4983,0.2655
21 Feb 2022,0.0183,0.1017,2.8069,0.2359,5.6063,113.6518,2.3588,3.5055,0.2649
22 Feb 2022,0.0183,0.1020,2.8091,0.2364,5.5831,113.8968,2.3638,3.4896,0.2655
23 Feb 2022,0.0183,0.1020,2.8384,0.2363,5.6077,113.8288,2.3624,3.5047,0.2653
24 Feb 2022,0.0184,0.1024,2.8237,0.2373,5.5723,114.3324,2.3729,3.4826,0.2665
25 Feb 2022,0.0184,0.1024,2.8131,0.2372,5.5593,114.2779,2.3584,3.4772,0.2664
28 Feb 2022,0.0184,0.1023,2.8138,0.2371,5.5591,114.2235,2.3573,3.4749,0.2662
1 Mar 2022,0.0184,0.1022,2.8449,0.2368,5.5628,114.0874,2.3545,3.4763,0.2659
2 Mar 2022,0.0184,0.1022,2.8325,0.2369,5.5307,114.1146,2.3551,3.4567,0.2660
3 Mar 2022,0.0183,0.1021,2.8392,0.2365,5.5127,113.9104,2.3377,3.4472,0.2655
4 Mar 2022,0.0183,0.1018,2.8544,0.2359,5.4783,113.6518,2.3324,3.4238,0.2649
7 Mar 2022,0.0183,0.1012,2.8770,0.2359,5.4263,113.6549,2.3435,3.3916,0.2649
8 Mar 2022,0.0183,0.1021,2.8487,0.2362,5.4303,113.7879,2.3222,3.3959,0.2652
9 Mar 2022,0.0183,0.1022,2.8590,0.2366,5.4505,113.9513,2.3256,3.4066,0.2656
10 Mar 2022,0.0183,0.1022,2.8630,0.2365,5.4835,113.9241,2.3250,3.4272,0.2655
11 Mar 2022,0.0183,0.1025,2.8661,0.2369,5.4737,114.1146,2.3289,3.4209,0.2660
14 Mar 2022,0.0184,0.1024,2.8563,0.2377,5.4939,114.4957,2.3367,3.4335,0.2669
15 Mar 2022,0.0184,0.1030,2.8380,0.2377,5.4887,114.5229,2.3372,3.4304,0.2669
16 Mar 2022,0.0183,0.1030,2.8466,0.2371,5.4998,114.2099,2.3308,3.4372,0.2662
17 Mar 2022,0.0183,0.1030,2.8686,0.2369,5.5311,114.1146,2.3289,3.4570,0.2660
18 Mar 2022,0.0184,0.1032,2.8892,0.2372,5.5095,114.2507,2.3188,3.4603,0.2663
21 Mar 2022,0.0184,0.1034,2.8984,0.2375,5.5223,114.4140,2.3157,3.4513,0.2399
22 Mar 2022,0.0184,0.1034,2.9109,0.2382,5.5326,114.7407,2.3159,3.4578,0.2272
23 Mar 2022,0.0185,0.1035,2.9315,0.2385,5.5397,114.9040,2.3103,3.4624,0.2275
24 Mar 2022,0.0185,0.1036,2.9357,0.2389,5.5363,115.0674,2.3136,3.4602,0.2302
25 Mar 2022,0.0184,0.1031,2.9279,0.2378,5.5229,114.5470,2.3032,3.4517,0.2268
28 Mar 2022,0.0184,0.1032,2.9273,0.2382,5.5337,114.7407,2.3033,3.4586,0.2296
29 Mar 2022,0.0184,0.1032,2.8993,0.2382,5.5386,114.7679,2.3038,3.4617,0.2294
30 Mar 2022,0.0184,0.1029,2.9303,0.2375,5.5430,114.4140,2.2967,3.4644,0.2301
31 Mar 2022,0.0184,0.1029,2.9142,0.2376,5.5528,114.4413,2.2724,3.4709,0.2296
1 Apr 2022,0.0184,0.1030,2.9178,0.2378,5.5375,114.5502,2.2746,3.4697,0.2296
4 Apr 2022,0.0185,0.1031,2.9215,0.2383,5.5862,114.8119,2.2797,3.4925,0.2311
5 Apr 2022,0.0184,0.1030,2.9495,0.2379,5.5854,114.6015,2.2634,3.4909,0.2305
6 Apr 2022,0.0184,0.1032,2.9289,0.2381,5.5700,114.6863,2.2529,3.4812,0.2301
7 Apr 2022,0.0184,0.1032,2.9060,0.2279,5.5502,114.7815,2.2310,3.4689,0.2297
8 Apr 2022,0.0185,0.1034,2.8937,0.2281,5.5555,114.8768,2.2328,3.4730,0.2295
11 Apr 2022,0.0185,0.1036,2.8868,0.2284,5.5631,115.0370,2.3156,3.4770,0.2294
12 Apr 2022,0.0185,0.1037,2.8894,0.2287,5.5563,115.1763,2.3343,3.4726,0.2282
13 Apr 2022,0.0185,0.1037,2.8698,0.2286,5.5498,115.1218,2.3275,3.4692,0.2280
14 Apr 2022,0.0185,0.1037,2.8816,0.2286,5.5507,115.1218,2.3300,3.4692,0.2293
15 Apr 2022,0.0185,0.1038,2.8683,0.2288,5.5461,115.2307,2.3354,3.4725,0.2296
18 Apr 2022,0.0185,0.1042,2.8620,0.2298,5.5735,115.7479,2.3299,3.4830,0.2307
20 Apr 2022,0.0186,0.1050,2.9067,0.2316,5.6066,116.6159,2.3001,3.5040,0.2316
21 Apr 2022,0.0187,0.1051,2.9157,0.2318,5.6316,116.7551,2.2942,3.5196,0.2310
22 Apr 2022,0.0188,0.1060,2.8830,0.2336,5.6543,117.6262,2.3169,3.5340,0.2323
25 Apr 2022,0.0189,0.1068,2.8800,0.2354,5.6786,118.5550,2.3401,3.5505,0.2341
26 Apr 2022,0.0190,0.1068,2.8871,0.2353,5.6811,118.5246,2.3434,3.5508,0.2341
27 Apr 2022,0.0190,0.1068,2.8619,0.2356,5.6841,118.6335,2.3462,3.5538,0.2349
28 Apr 2022,0.0190,0.1071,2.8438,0.2360,5.7048,118.8785,2.3479,3.5655,0.2357
29 Apr 2022,0.0189,0.1065,2.8349,0.2350,5.6909,118.3612,2.3389,3.5575,0.2346
5 May 2022,0.0189,0.1063,2.8308,0.2349,5.6953,118.2764,2.3360,3.5606,0.2345
6 May 2022,0.0190,0.1069,2.8025,0.2362,5.6837,118.9601,2.3413,3.5531,0.2358
9 May 2022,0.0191,0.1069,2.7793,0.2369,5.6571,119.3140,2.3190,3.5358,0.2365
10 May 2022,0.0191,0.1071,2.7719,0.2368,5.6609,119.2596,2.3180,3.5379,0.2364
11 May 2022,0.0190,0.1069,2.7729,0.2365,5.6649,119.0962,2.2906,3.5405,0.2361
12 May 2022,0.0190,0.1072,2.7391,0.2373,5.6660,119.5318,2.2990,3.5411,0.2384
13 May 2022,0.0190,0.1073,2.7424,0.2374,5.6761,119.5590,2.2639,3.5474,0.2392
17 May 2022,0.0190,0.1071,2.7917,0.2371,5.6535,119.3957,2.2264,3.5334,0.2394
18 May 2022,0.0190,0.1073,2.7886,0.2375,5.6619,119.5998,2.2078,3.5389,0.2400
19 May 2022,0.0190,0.1075,2.7883,0.2380,5.6657,119.8721,2.1800,3.5409,0.2405
20 May 2022,0.0189,0.1071,2.8114,0.2372,5.6561,119.4501,2.1723,3.5350,0.2397
23 May 2022,0.0189,0.1071,2.8369,0.2371,5.6541,119.3957,2.1821,3.5337,0.2398
24 May 2022,0.0189,0.1071,2.8191,0.2372,5.6516,119.4773,2.1803,3.5321,0.2374
25 May 2022,0.0189,0.1072,2.8401,0.2373,5.6614,119.5318,2.1631,3.5383,0.2365
26 May 2022,0.0189,0.1073,2.8429,0.2376,5.6651,119.6744,2.1655,3.5406,0.2360
27 May 2022,0.0189,0.1068,2.8547,0.2366,5.6357,119.1507,2.1940,3.5222,0.2349
30 May 2022,0.0188,0.1066,2.8578,0.2362,5.6318,118.9297,2.1966,3.5205,0.2345
31 May 2022,0.0189,0.1069,2.8575,0.2368,5.6385,119.2453,2.2065,3.5237,0.2351
1 Jun 2022,0.0189,0.1071,2.8513,0.2371,5.6553,119.3924,2.2163,3.5354,0.2352
2 Jun 2022,0.0189,0.1072,2.8537,0.2373,5.6617,119.5318,2.2210,3.5377,0.2353
3 Jun 2022,0.0189,0.1071,2.8746,0.2371,5.6482,119.3957,2.2163,3.5303,0.2348
7 Jun 2022,0.0189,0.1073,2.8344,0.2375,5.6507,119.5862,2.1534,3.5319,0.2349
8 Jun 2022,0.0189,0.1073,2.8280,0.2374,5.6467,119.5590,2.1770,3.5291,0.2345
9 Jun 2022,0.0189,0.1072,2.8337,0.2374,5.6461,119.5590,2.1878,3.5286,0.2345
10 Jun 2022,0.0190,0.1074,2.8266,0.2378,5.6506,119.7768,2.1728,3.5316,0.2349
13 Jun 2022,0.0190,0.1079,2.7888,0.2389,5.6585,120.2940,2.1742,3.5375,0.2357
13 Jun 2022,0.0190,0.1079,2.7888,0.2389,5.6585,120.2940,2.1742,3.5375,0.2357
14 Jun 2022,0.0190,0.1079,2.7669,0.2389,5.6619,120.3212,2.1550,3.5388,0.2354
15 Jun 2022,0.0190,0.1078,2.7549,0.2388,5.6577,120.2396,2.1338,3.5367,0.2351
16 Jun 2022,0.0189,0.1074,2.7588,0.2378,5.6338,119.7768,2.1154,3.5217,0.2342
17 Jun 2022,0.0189,0.1073,2.7852,0.2378,5.6343,119.7768,2.0952,3.5220,0.2342
20 Jun 2022,0.0189,0.1072,2.7918,0.2378,5.6396,119.7768,2.0853,3.5248,0.2342
21 Jun 2022,0.0189,0.1072,2.7959,0.2376,5.6299,119.6679,2.0639,3.5188,0.2340
22 Jun 2022,0.0189,0.1074,2.7501,0.2380,5.6261,119.8584,2.0671,3.5162,0.2343
23 Jun 2022,0.0189,0.1074,2.7536,0.2381,5.6206,119.9096,2.1280,3.5136,0.2344
24 Jun 2022,0.0189,0.1073,2.7726,0.2380,5.6241,119.8584,2.1194,3.5151,0.2343
27 Jun 2022,0.0189,0.1075,2.7839,0.2380,5.6217,119.8721,2.1171,3.5135,0.2344
28 Jun 2022,0.0189,0.1071,2.7689,0.2376,5.5797,119.6407,2.1325,3.4873,0.2337
29 Jun 2022,0.0189,0.1072,2.7377,0.2378,5.5728,119.7768,2.1437,3.4829,0.2335
30 Jun 2022,0.0189,0.1074,2.7449,0.2382,5.5800,119.9401,2.1519,3.4874,0.2339
1 Jul 2022,0.0189,0.1074,2.7224,0.2383,5.5741,119.9946,2.1529,3.4838,0.2340
4 Jul 2022,0.0189,0.1073,2.7481,0.2384,5.5886,120.0762,2.1570,3.4930,0.2339
5 Jul 2022,0.0189,0.1075,2.7197,0.2388,5.5832,120.2668,2.1395,3.4895,0.2336
6 Jul 2022,0.0189,0.1076,2.7312,0.2391,5.5746,120.4029,2.1264,3.4840,0.2339
7 Jul 2022,0.0190,0.1077,2.7348,0.2392,5.5845,120.4977,2.1304,3.4903,0.2341
8 Jul 2022,0.0189,0.1076,2.7223,0.2392,5.5785,120.4672,2.1313,3.4873,0.2343
12 Jul 2022,0.0190,0.1078,2.7062,0.2397,5.5702,120.7394,2.1323,3.4814,0.2345
13 Jul 2022,0.0189,0.1077,2.7189,0.2395,5.5635,120.6305,2.1065,3.4777,0.2343
14 Jul 2022,0.0190,0.1079,2.7065,0.2401,5.5597,120.9300,2.1152,3.4763,0.2349
15 Jul 2022,0.0190,0.1079,2.7260,0.2404,5.5652,121.0661,2.1076,3.4783,0.2352
18 Jul 2022,0.0190,0.1082,2.7480,0.2406,5.5671,121.1750,2.0707,3.4795,0.2351
19 Jul 2022,0.0190,0.1080,2.7693,0.2404,5.5656,121.0966,2.0036,3.4785,0.2346
20 Jul 2022,0.0190,0.1080,2.7772,0.2405,5.5642,121.1478,1.9690,3.4776,0.2347
21 Jul 2022,0.0190,0.1080,2.7594,0.2408,5.5705,121.2839,1.9669,3.4816,0.2350
22 Jul 2022,0.0190,0.1079,2.7747,0.2407,5.5726,121.2294,1.9488,3.4838,0.2347
25 Jul 2022,0.0190,0.1078,2.7840,0.2407,5.5829,121.2294,1.9298,3.4898,0.2347
26 Jul 2022,0.0191,0.1078,2.7833,0.2408,5.5859,121.2567,1.9116,3.4911,0.2348
27 Jul 2022,0.0191,0.1079,2.7784,0.2410,5.5797,121.3928,1.8814,3.4874,0.2351
28 Jul 2022,0.0190,0.1076,2.7975,0.2405,5.5730,121.1205,1.8615,3.4837,0.2345
29 Jul 2022,0.0190,0.1076,2.8022,0.2404,5.6106,121.0966,1.8611,3.5079,0.2345
1 Aug 2022,0.0191,0.1076,2.8144,0.2406,5.6299,121.1783,1.8643,3.5189,0.2344
2 Aug 2022,0.0191,0.1077,2.7953,0.2408,5.6614,121.2600,1.8691,3.5389,0.2339
3 Aug 2022,0.0190,0.1077,2.7870,0.2408,5.6408,121.2839,1.9756,3.5256,0.2336
4 Aug 2022,0.0190,0.1077,2.8077,0.2409,5.5847,121.3111,1.9695,3.4897,0.2329
5 Aug 2022,0.0190,0.1076,2.8033,0.2408,5.6260,121.2567,1.9906,3.5162,0.2325
8 Aug 2022,0.0191,0.1074,2.7903,0.2410,5.5994,121.3656,1.9838,3.5009,0.2327
9 Aug 2022,0.0190,0.1076,2.8016,0.2121,5.5979,121.2600,1.9826,3.4942,0.2322
10 Aug 2022,0.0190,0.1077,2.8098,0.2121,5.6004,121.2740,2.0136,3.5013,0.2323
11 Aug 2022,0.0190,0.1074,2.8555,0.2116,5.5910,120.9539,2.0334,3.4943,0.2316
12 Aug 2022,0.0190,0.1074,2.8636,0.2122,5.5744,120.9337,2.0615,3.4840,0.2316
15 Aug 2022,0.0190,0.1076,2.8396,0.2129,5.5971,121.3284,2.0876,3.4968,0.2324
16 Aug 2022,0.0191,0.1081,2.8288,0.2132,5.6212,121.5190,2.0884,3.5023,0.2327
17 Aug 2022,0.0191,0.1080,2.8180,0.2133,5.6204,121.5734,2.0772,3.5127,0.2328
18 Aug 2022,0.0191,0.1081,2.8022,0.2136,5.6117,121.7368,2.0824,3.5075,0.2332
19 Aug 2022,0.0191,0.1081,2.7855,0.2137,5.6054,121.7912,2.0834,3.5043,0.2333
22 Aug 2022,0.0191,0.1082,2.7799,0.2141,5.6123,122.0395,2.0731,3.5078,0.2337
23 Aug 2022,0.0191,0.1084,2.7748,0.2143,5.6187,122.1551,2.0677,3.5118,0.2339
24 Aug 2022,0.0191,0.1084,2.7801,0.2142,5.6201,122.0767,2.0382,3.5125,0.2335
25 Aug 2022,0.0191,0.1080,2.7930,0.2135,5.5970,121.7228,2.0323,3.4982,0.2327
26 Aug 2022,0.0191,0.1079,2.7686,0.2133,5.5942,121.6106,2.0259,3.4964,0.2324
29 Aug 2022,0.0192,0.1077,2.7390,0.2144,5.6104,122.1823,2.0126,3.5073,0.2335
30 Aug 2022,0.0191,0.1081,2.7704,0.2138,5.6284,121.8861,2.0350,3.5174,0.2327
1 Sep 2022,0.0191,0.1082,2.7337,0.2140,5.6359,121.9678,2.0527,3.5226,0.2326
2 Sep 2022,0.0191,0.1082,2.7273,0.2141,5.6165,122.0123,2.0466,3.5106,0.2327
5 Sep 2022,0.0191,0.1077,2.7332,0.2145,5.6206,122.2606,2.0460,3.5127,0.2332
6 Sep 2022,0.0191,0.1084,2.7321,0.2148,5.6315,122.4579,2.0353,3.5196,0.2335
7 Sep 2022,0.0191,0.1084,2.7123,0.2148,5.6290,122.4545,1.9991,3.5187,0.2334
8 Sep 2022,0.0191,0.1084,2.7187,0.2149,5.6417,122.4818,1.9996,3.5261,0.2330
9 Sep 2022,0.0191,0.1083,2.7622,0.2147,5.6512,122.3729,1.9672,3.5321,0.2324
12 Sep 2022,0.0191,0.1085,2.7668,0.2150,5.6575,122.5395,1.9548,3.5374,0.2324
13 Sep 2022,0.0191,0.1086,2.7658,0.2152,5.6900,122.6757,1.9422,3.5564,0.2324
14 Sep 2022,0.0192,0.1092,2.7118,0.2161,5.6990,123.1896,1.9338,3.5619,0.2334
15 Sep 2022,0.0192,0.1094,2.7234,0.2165,5.6889,123.4107,1.9208,3.5556,0.2334
19 Sep 2022,0.0192,0.1099,2.7047,0.2172,5.7062,123.8191,1.9109,3.5665,0.2338
20 Sep 2022,0.0192,0.1097,2.6944,0.2176,5.7135,124.0369,1.8983,3.5711,0.2342
21 Sep 2022,0.0192,0.1096,2.6772,0.2173,5.6908,123.8702,1.8978,3.5564,0.2337
22 Sep 2022,0.0193,0.1099,2.6797,0.2180,5.6603,124.2786,1.9061,3.5377,0.2339
23 Sep 2022,0.0193,0.1102,2.6541,0.2186,5.6504,124.5814,1.9106,3.5322,0.2344
26 Sep 2022,0.0194,0.1099,2.6375,0.2197,5.6367,125.2042,1.9426,3.5231,0.2356
27 Sep 2022,0.0194,0.1110,2.6267,0.2201,5.6476,125.4764,1.9739,3.5294,0.2359
28 Sep 2022,0.0194,0.1113,2.5882,0.2209,5.6444,125.9120,1.9957,3.5278,0.2367
29 Sep 2022,0.0195,0.1118,2.6319,0.2219,5.6671,126.4565,2.0240,3.5426,0.2375
30 Sep 2022,0.0194,0.1115,2.6523,0.2212,5.6939,126.1060,2.0294,3.5587,0.2364
3 Oct 2022,0.0194,0.1120,2.6263,0.2219,5.6724,126.4565,2.0427,3.5453,0.2371
4 Oct 2022,0.0194,0.1117,2.6623,0.2218,5.6913,126.4055,2.0590,3.5570,0.2360
5 Oct 2022,0.0194,0.1112,2.6531,0.2210,5.6842,125.9699,2.0656,3.5470,0.2350
6 Oct 2022,0.0194,0.1114,2.6531,0.2214,5.6590,126.1843,2.0907,3.5374,0.2354
7 Oct 2022,0.0195,0.1117,2.6265,0.2219,5.6433,126.5144,2.1132,3.5271,0.2360
11 Oct 2022,0.0195,0.1122,2.6008,0.2231,5.6680,127.1678,2.1451,3.5429,0.2375
12 Oct 2022,0.0195,0.1124,2.6175,0.2235,5.6832,127.3955,2.1478,3.5519,0.2374
13 Oct 2022,0.0194,0.1126,2.6344,0.2240,5.6921,127.6816,2.1465,3.5576,0.2380
14 Oct 2022,0.0195,0.1131,2.6486,0.2246,5.7041,128.0118,2.1373,3.5651,0.2386
17 Oct 2022,0.0194,0.1134,2.6362,0.2252,5.7224,128.3657,2.1432,3.5766,0.2392
18 Oct 2022,0.0193,0.1130,2.6685,0.2251,5.7249,128.3112,2.1423,3.5772,0.2391
19 Oct 2022,0.0193,0.1132,2.6830,0.2255,5.7086,128.5528,2.1367,3.5692,0.2396
20 Oct 2022,0.0192,0.1132,2.6753,0.2258,5.7051,128.7060,2.1391,3.5658,0.2399
21 Oct 2022,0.0190,0.1135,2.6721,0.2262,5.7221,128.9374,2.1449,3.5765,0.2403
25 Oct 2022,0.0191,0.1134,2.6936,0.2261,5.7174,128.8557,2.1563,3.5734,0.2401
26 Oct 2022,0.0190,0.1130,2.7400,0.2252,5.7200,128.3929,2.1388,3.5625,0.2390
27 Oct 2022,0.0190,0.1129,2.7458,0.2251,5.7245,128.3112,2.1302,3.5778,0.2092
28 Oct 2022,0.0190,0.1131,2.7395,0.2254,5.7242,128.5018,2.1261,3.5777,0.2034
31 Oct 2022,0.0190,0.1132,2.7406,0.2257,5.7286,128.6617,2.1385,3.5803,0.1953
1 Nov 2022,0.0190,0.1133,2.7778,0.2261,5.7214,128.8522,2.1441,3.5761,0.1952
2 Nov 2022,0.0190,0.1134,2.7829,0.2262,5.7219,128.9339,2.1381,3.5762,0.1953
3 Nov 2022,0.0191,0.1135,2.7384,0.2264,5.7169,129.0735,2.1356,3.5738,0.1955
4 Nov 2022,0.0191,0.1136,2.7617,0.2267,5.7527,129.2097,2.1378,3.5949,0.1953
7 Nov 2022,0.0191,0.1143,2.8074,0.2265,5.7752,129.1280,2.1403,3.6096,0.1948
8 Nov 2022,0.0190,0.1133,2.8011,0.2261,5.7770,128.8795,2.1348,3.6113,0.1940
9 Nov 2022,0.0188,0.1120,2.7823,0.2235,5.7522,127.4128,2.1081,3.5950,0.1918
